objectid;tipcalle;nomcalle;velocidad;st_length_shape;geo_shape;geo_point_2d
4066;CTRA;ALBA;30;79.07522130857429;"{""coordinates"": [[-0.3915883490188376, 39.43541153342227], [-0.39249459508419254, 39.435526459129306]], ""type"": ""LineString""}";39.43546899627579, -0.39204147205151507
4244;ENTD;PALMERO;30;310.79584527209033;"{""coordinates"": [[-0.3704864920638686, 39.44350317814757], [-0.37066617442195615, 39.44326307686253], [-0.3709919299911805, 39.44283022032426], [-0.3711966237100605, 39.44254936040057], [-0.37152306174922556, 39.44277031512266], [-0.3718192421786357, 39.44297315270098], [-0.3719255974373689, 39.44283825400733], [-0.3725827993618793, 39.442100208218065]], ""type"": ""LineString""}";39.442778071634436, -0.3715109650203302
4245;CTRA;MALILLA;50;48.26858346624117;"{""coordinates"": [[-0.3801690881207733, 39.44268135788028], [-0.38019194619278723, 39.44261431582278], [-0.3803126701332842, 39.44226119674323]], ""type"": ""LineString""}";39.442471269321814, -0.3802408557245941
4248;C/;PERE III EL GRAN;30;19.802222728774666;"{""coordinates"": [[-0.3671896142783055, 39.463354275136936], [-0.36698572552788794, 39.46343686107486]], ""type"": ""LineString""}";39.463395568105895, -0.36708766990309677
4250;C/;FRANCISCO FALCONS;30;91.5205944341798;"{""coordinates"": [[-0.33455735892743527, 39.446305462151], [-0.3346197455342066, 39.44604803490956], [-0.3346808736330647, 39.4460203473994], [-0.3347371189844079, 39.445727122539715], [-0.3347376563835727, 39.4455162666104]], ""type"": ""LineString""}";39.44591876062805, -0.33467351449119626
4253;ENTD;ROIG DE LAGARDA;30;157.84350886416956;"{""coordinates"": [[-0.3584273317020453, 39.44586702809731], [-0.35815368637363454, 39.44593950944137], [-0.3579626190898937, 39.44595484160665], [-0.35759790642558203, 39.44597278425566], [-0.3573176552149659, 39.445995934390425], [-0.35661437915567296, 39.44603072454563]], ""type"": ""LineString""}";39.44597494346689, -0.35752478357314793
4256;C/;ENGINYER JOSÉ SIRERA;30;61.37257898187791;"{""coordinates"": [[-0.3917858173072119, 39.44660922315956], [-0.39233726882500813, 39.44673871146413], [-0.39246832269568876, 39.44676867816746]], ""type"": ""LineString""}";39.44668925975754, -0.39212699837372317
3938;PL;FONT DE SANT AGUSTÍ;30;34.487984226393976;"{""coordinates"": [[-0.3639445970615425, 39.42400721176508], [-0.3638256236056489, 39.424303751315016]], ""type"": ""LineString""}";39.42415548154005, -0.3638851103335957
3940;PL;FONT DE SANT AGUSTÍ;30;29.080181878584273;"{""coordinates"": [[-0.3636186184726095, 39.423939315931705], [-0.363761932031516, 39.423967682720644], [-0.3639050620659602, 39.42400061265211], [-0.3639445970615425, 39.42400721176508]], ""type"": ""LineString""}";39.42397308210251, -0.36378166308281973
4081;PL;CASTELL DE XÈRICA;30;31.20121191556507;"{""coordinates"": [[-0.3930315661185927, 39.43483583000677], [-0.3933884479383036, 39.434884373318376]], ""type"": ""LineString""}";39.43486010166257, -0.3932100070284481
4082;CAMI;SABONER;30;108.99709826262679;"{""coordinates"": [[-0.3950819588520353, 39.43487515756886], [-0.3950581173866952, 39.43501799038769], [-0.3950471994502247, 39.43511237484969], [-0.3950370176240821, 39.43518669504242], [-0.3949858069359459, 39.43536905798972], [-0.3949643253493822, 39.435448872592026], [-0.3949356521916799, 39.43552276935209], [-0.3948839412682166, 39.435619104380976], [-0.39482558338723234, 39.43569521865911], [-0.39478462330357966, 39.435821037364576]], ""type"": ""LineString""}";39.435359044785656, -0.3949649909204255
4083;C/;CASTELL DE CULLERA;30;83.92520806612355;"{""coordinates"": [[-0.39249459508419254, 39.435526459129306], [-0.39262604761524433, 39.4349618584715], [-0.39266686654578603, 39.43478260581384]], ""type"": ""LineString""}";39.435154608415715, -0.39258106062093745
4086;C/;GIMÉNEZ I COSTA;30;126.53790794290337;"{""coordinates"": [[-0.3886490240239841, 39.43566533409621], [-0.3888404408494682, 39.43487688174459], [-0.3889196498702329, 39.43454534228479]], ""type"": ""LineString""}";39.43510544078232, -0.38878476291639585
4087;CAMI;SABONER;30;153.98997897452858;"{""coordinates"": [[-0.39645561246844757, 39.43470537737743], [-0.3964270351774557, 39.434907436847894], [-0.3964219425800428, 39.43496587141962], [-0.3964300270568838, 39.43500208797235], [-0.39645168497410804, 39.43502509524134], [-0.3964956597971335, 39.43505310679008], [-0.396521659113373, 39.435076211283516], [-0.3965322612148517, 39.43510347534913], [-0.39653527309586617, 39.43513957828159], [-0.3964494020159459, 39.435592593795505], [-0.39643438071018966, 39.4356643192781], [-0.3964283512386748, 39.43570922856647], [-0.39643319848291086, 39.43575438147507], [-0.3964507116750844, 39.43584936685001], [-0.396455235254361, 39.43590352137505], [-0.39644139030167064, 39.4360022998051], [-0.39643663254714584, 39.43605174200949]], ""type"": ""LineString""}";39.435367760448734, -0.3964641871802318
4088;C/;CASTELL DE CORBERA;30;32.50060530205553;"{""coordinates"": [[-0.39374113356860285, 39.434928317020436], [-0.3938178986063104, 39.43464176349815]], ""type"": ""LineString""}";39.43478504025929, -0.39377951608745665
4091;C/;ALACREUS;30;150.8238201802798;"{""coordinates"": [[-0.3660354471961554, 39.430257000147805], [-0.36613364670442256, 39.429854539492275], [-0.36618073250198163, 39.429706753432846], [-0.36624923633849754, 39.42926610700181], [-0.3662795901540538, 39.429103302424984], [-0.3663039452693325, 39.42891625428397]], ""type"": ""LineString""}";39.429589833087235, -0.3661855360487479
4094;C/;CASTELLÓ DE L?ALBUFERA;30;186.77416166365342;"{""coordinates"": [[-0.3654456816440261, 39.43052597168848], [-0.3654682021307934, 39.43049125757361], [-0.3654939724733838, 39.4304507613689], [-0.36554943454976846, 39.430356029257844], [-0.36556714279941777, 39.430329404095545], [-0.36562381737048155, 39.43015501631097], [-0.3656382743374631, 39.42984905268042], [-0.3656434558711316, 39.429750081966134], [-0.36565210103815454, 39.42965568515226], [-0.36572151240878686, 39.428932074173964], [-0.3657266186197304, 39.42887363247505]], ""type"": ""LineString""}";39.42971666011857, -0.36563886641026605
4095;C/;ESCULTOR FREDERIC SIURANA;30;50.129615251332964;"{""coordinates"": [[-0.3657266186197304, 39.42887363247505], [-0.36579877944200895, 39.428866258915576], [-0.3662522511550419, 39.42891256958144], [-0.3663039452693325, 39.42891625428397]], ""type"": ""LineString""}";39.4288892131594, -0.36601521937738507
4098;C/;GUADALQUIVIR;30;110.31340590698365;"{""coordinates"": [[-0.37706645007253625, 39.429935955645526], [-0.3771424418725327, 39.42971283650273], [-0.37720701693071074, 39.42952060329172], [-0.3773923147195938, 39.428975262247484]], ""type"": ""LineString""}";39.42945559223069, -0.3772293324919457
4105;C/;VICENT PUCHOL;30;106.56470613828893;"{""coordinates"": [[-0.36365434702203525, 39.42912843932016], [-0.3637533233968805, 39.42875682658699], [-0.3638157222872268, 39.42854654318977], [-0.3638624015486027, 39.42836743417228], [-0.3638996680355209, 39.428188102662766]], ""type"": ""LineString""}";39.428659260736985, -0.3637811718478668
4106;C/;FIGUERETA;30;95.94871378072462;"{""coordinates"": [[-0.3616972048548357, 39.42894890298128], [-0.3618264115944784, 39.42843244950411], [-0.3618872464608828, 39.428097827881864]], ""type"": ""LineString""}";39.428524794412226, -0.3617988489623058
4109;C/;ARBRES;30;48.04581017016496;"{""coordinates"": [[-0.3638996680355209, 39.428188102662766], [-0.3638327203113107, 39.42817307119194], [-0.36342905108113577, 39.4280963588423], [-0.3633565107483274, 39.428094713495874]], ""type"": ""LineString""}";39.42813526693965, -0.3636288368865418
4111;C/;FORTUNA;30;101.30125411365843;"{""coordinates"": [[-0.36510074649167323, 39.428990075448276], [-0.3651698463162644, 39.42807943435022]], ""type"": ""LineString""}";39.428534754899246, -0.3651352964039688
4133;C/;CAMPANA;30;54.89408966865341;"{""coordinates"": [[-0.36338323271141537, 39.43016941341554], [-0.3633100273151495, 39.43015978011898], [-0.36275834885889785, 39.43007202344497]], ""type"": ""LineString""}";39.43012158675488, -0.3630706646127587
4134;ENTD;DAVIDS;30;162.0127231706828;"{""coordinates"": [[-0.3584514754789671, 39.43739436116004], [-0.3582887604767283, 39.437645333324], [-0.35820462940788894, 39.43780745366897], [-0.35813170009531803, 39.43796766643175], [-0.3579522139987219, 39.4383671725308], [-0.35788145666275667, 39.438541812542205], [-0.3578205666195738, 39.43867855151692], [-0.3577814372712048, 39.43875536302904]], ""type"": ""LineString""}";39.43806494485799, -0.3580977679691166
4135;CAMI;MOLÍ DE BONJOCH;30;244.88628325396158;"{""coordinates"": [[-0.3608725385649273, 39.43850892833769], [-0.36085694296349136, 39.438496115046135], [-0.36083519891409, 39.43847567582464], [-0.3608132617942771, 39.43846434913562], [-0.3607675090285928, 39.4384452926525], [-0.36071723327414595, 39.438430637857834], [-0.3606326944680705, 39.43841970943663], [-0.3604868216082436, 39.438398379356045], [-0.3604292908697404, 39.438383559688006], [-0.3603107661132956, 39.43834933720931], [-0.36017318017618805, 39.4383011684908], [-0.3600170196409556, 39.43822556030558], [-0.35975586527313375, 39.438084496355614], [-0.3595112223705532, 39.43794832033036], [-0.35927128549475046, 39.43780323289066], [-0.35905281394013266, 39.437685659110144], [-0.35884381947175625, 39.437586326901894], [-0.3584514754789671, 39.43739436116004]], ""type"": ""LineString""}";39.43799454148007, -0.3596487143248975
4136;CAMI;CANAL;30;242.48897648980096;"{""coordinates"": [[-0.3364806923778604, 39.437844549236836], [-0.33657399294113366, 39.43704773440859], [-0.3366037421769334, 39.43653596952454], [-0.33662392592904633, 39.436277645717844], [-0.33662810047798986, 39.436006513939596], [-0.3365976930673289, 39.43566607795137]], ""type"": ""LineString""}";39.43675634363943, -0.33657761709244755
4141;CAMI;CASTELLAR;30;258.4889460944123;"{""coordinates"": [[-0.3657743331884955, 39.43873004636452], [-0.3644378171730963, 39.436645801287355]], ""type"": ""LineString""}";39.43768792382593, -0.3651060751807959
4142;LLOC;V-30;30;630.0350351231604;"{""coordinates"": [[-0.3644378171730963, 39.436645801287355], [-0.36481476337180146, 39.436681374066545], [-0.3655282339036105, 39.43674709540723], [-0.3659882502594989, 39.43677553829625], [-0.36607295775199616, 39.43678196221554], [-0.3664205170731334, 39.43680785505771], [-0.366628951074532, 39.43682609061039], [-0.36676756802314775, 39.436847248582026], [-0.3669565892191063, 39.436860539354775], [-0.36718729707533293, 39.436865765224866], [-0.3673813379029556, 39.43686115135261], [-0.3674103577659526, 39.43686180861392], [-0.36759523736641453, 39.436888517785675], [-0.3677382610793695, 39.4369277920539], [-0.36786837227477603, 39.436962269335986], [-0.36795753994321917, 39.43700482818775], [-0.3688898876302731, 39.43754392593944], [-0.3690675365722628, 39.4376470441463], [-0.3692653616371357, 39.43777313178651], [-0.3694086219579078, 39.43790249764896], [-0.3695021980729927, 39.438039738778585], [-0.36956833201146333, 39.438153845757654], [-0.36958927284462423, 39.43825341674837], [-0.36959352145782337, 39.43835260098266], [-0.36958650028763573, 39.43844253036247], [-0.3695246208008084, 39.43898614599102], [-0.36950369306126984, 39.4390982827054], [-0.36950398093083775, 39.43920638612144], [-0.36951410680666413, 39.43926517264576], [-0.3695298674844267, 39.43932859110115]], ""type"": ""LineString""}";39.43735402511035, -0.36757014349447115
4155;LLOC;V-30;30;294.1617331932633;"{""coordinates"": [[-0.3592222174801868, 39.43563223706687], [-0.35973672407580193, 39.435768877234004], [-0.3606842296444762, 39.436020111308935], [-0.36155409540173594, 39.43619300945262], [-0.3624969367673476, 39.436378836057386]], ""type"": ""LineString""}";39.43603167573923, -0.3608535356739397
4157;PL;CASTELL D?ÈNGUERA;30;31.504959926970226;"{""coordinates"": [[-0.3930585822732193, 39.43636789759596], [-0.3926971722923351, 39.436323756061874]], ""type"": ""LineString""}";39.43634582682891, -0.39287787728277723
4264;ENTD;ROIG DE LAGARDA;30;233.99443352817983;"{""coordinates"": [[-0.35661437915567296, 39.44603072454563], [-0.35645240914881454, 39.44603154515421], [-0.3556632315210937, 39.446045123925465], [-0.3551967246278431, 39.446052527009385], [-0.3548075547127652, 39.44606027393743], [-0.354796735023228, 39.44612232352553], [-0.35456798347137375, 39.44612695483182], [-0.3545602325908343, 39.44566113173975]], ""type"": ""LineString""}";39.44602531944669, -0.3553885485069075
4265;CTRA;ZORRILLA;30;23.7199777402931;"{""coordinates"": [[-0.3661544812982653, 39.44347264211187], [-0.365891861679697, 39.443408133454746]], ""type"": ""LineString""}";39.44344038778331, -0.3660231714889811
4270;C/;GRAVADOR JORDÁN;30;69.00375134640004;"{""coordinates"": [[-0.36798983250216405, 39.443658367456024], [-0.36807037709148743, 39.4435250590516], [-0.36812958846535654, 39.443418293988174], [-0.3682841722831946, 39.44313710648944], [-0.368312542574088, 39.44308967778556]], ""type"": ""LineString""}";39.44337481159147, -0.3681525544761627
4271;C/;JOC DE PILOTA;30;79.65764167360216;"{""coordinates"": [[-0.368312542574088, 39.44308967778556], [-0.36911915701540515, 39.4434409581748]], ""type"": ""LineString""}";39.44326531798018, -0.3687158497947466
4272;C/;RIU TORMES;30;21.779760535873667;"{""coordinates"": [[-0.36560873838861635, 39.443059390816146], [-0.3653677179570006, 39.44299987494264]], ""type"": ""LineString""}";39.443029632879394, -0.36548822817280846
4273;CTRA;FONT D?EN CORTS;30;44.9106968400508;"{""coordinates"": [[-0.3566809949640313, 39.44317646762524], [-0.3565589964885532, 39.44298451722702], [-0.35644220904482127, 39.4428169999817]], ""type"": ""LineString""}";39.44299546190927, -0.3565635119495324
4276;C/;SÒRIA;30;33.689992950429655;"{""coordinates"": [[-0.3887841301462689, 39.443681527011094], [-0.38889809407393594, 39.44339129965923]], ""type"": ""LineString""}";39.44353641333517, -0.3888411121101024
4278;ENTD;CALÀ;30;113.24142449210007;"{""coordinates"": [[-0.34384057934594453, 39.44232513375453], [-0.3425270595732621, 39.4423758729229]], ""type"": ""LineString""}";39.442350503338716, -0.3431838194596033
4280;C/;GRAVADOR JORDÁN;30;31.671144753544986;"{""coordinates"": [[-0.368312542574088, 39.44308967778556], [-0.36819060485379257, 39.44282060713283]], ""type"": ""LineString""}";39.4429551424592, -0.3682515737139403
4158;C/;CASTELL DE CULLERA;30;26.26996659685733;"{""coordinates"": [[-0.39227239630277827, 39.43650856644907], [-0.39231851862292105, 39.43627472213471]], ""type"": ""LineString""}";39.43639164429189, -0.39229545746284966
4161;AV;REAL DE MADRID;30;67.54483568195388;"{""coordinates"": [[-0.39019526890054745, 39.43664760351519], [-0.39034397100542195, 39.43626193961065], [-0.39042014031145317, 39.436064887202576]], ""type"": ""LineString""}";39.43635622412686, -0.3903076496091145
4163;C/;JOSEP SOTO MICO;30;42.43298062828017;"{""coordinates"": [[-0.3885986472289302, 39.4407585649777], [-0.3887394138611774, 39.440392373557756]], ""type"": ""LineString""}";39.44057546926773, -0.38866903054505375
4164;CAMI;CAMINOT;30;158.4956486775052;"{""coordinates"": [[-0.3503187643525215, 39.43943271578207], [-0.3495961347362487, 39.44010539528658], [-0.3491237299486568, 39.440518026695]], ""type"": ""LineString""}";39.439979879009506, -0.3497253120960485
4165;C/;ALQUERIA DE BENIMASSOT;30;86.20159045909026;"{""coordinates"": [[-0.38742486418873645, 39.44094216638576], [-0.3874510587265361, 39.44087269333351], [-0.3874827816039918, 39.44076069663933], [-0.38770828879364116, 39.44019803626994]], ""type"": ""LineString""}";39.440568531697686, -0.38756206387957326
4166;C/;SÍNDIC MOJOLÍ;30;91.37128583969911;"{""coordinates"": [[-0.3887394138611774, 39.440392373557756], [-0.38770828879364116, 39.44019803626994]], ""type"": ""LineString""}";39.44029520491385, -0.3882238513274093
4168;CTRA;RIU;30;104.24608178014705;"{""coordinates"": [[-0.3424467852362497, 39.43964493408431], [-0.3425828517893853, 39.4395690289634], [-0.3431106311403802, 39.43926595788885], [-0.3433820129970652, 39.43905283291492]], ""type"": ""LineString""}";39.43936383108065, -0.3429244046985531
4171;CAMI;MOLÍ DE LES FONTS;30;261.540954708168;"{""coordinates"": [[-0.376600501964198, 39.44015094373457], [-0.37656148595256106, 39.440308204220955], [-0.3765310125548786, 39.440336011368075], [-0.37647794295114156, 39.44032911095656], [-0.376418589088773, 39.44032403260195], [-0.3761366333719465, 39.440290596560885], [-0.3760690159597446, 39.44027909737442], [-0.37601016503630963, 39.44027919222687], [-0.3759530948705902, 39.44028075064659], [-0.37590861933678266, 39.44028972836951], [-0.3758799380612983, 39.4403189991973], [-0.37585662738790915, 39.44040110194949], [-0.37582272080988965, 39.4405200188065], [-0.3757805414852643, 39.44065379362766], [-0.3757357248158813, 39.440769617343385], [-0.37570274998086284, 39.44086433044117], [-0.37566825039284235, 39.440950450710886], [-0.3756367026276788, 39.441039952865786], [-0.37561859710795786, 39.44112822701497], [-0.3755521626712142, 39.44103849450731], [-0.3753683804279064, 39.441040038317304], [-0.37528028190843643, 39.44103804896458], [-0.3751479030558259, 39.44104075317342], [-0.3750530972908544, 39.44102153143736], [-0.37497871095267404, 39.44104546362906], [-0.3748936281048286, 39.44106062283232], [-0.3748593087811134, 39.44107510869481], [-0.37477035712157875, 39.44109304523791], [-0.3747236727649427, 39.44111193637713], [-0.37468129856227383, 39.44111382608825]], ""type"": ""LineString""}";39.44070661848068, -0.3757077241593178
